meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
31st Universiade  2023,49.62,04/08/2023,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,152,153,842,Chengdu,CHN
31st Universiade  2023,49.62,04/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,152,154,842,Chengdu,CHN
Chinese Spring National Championships (50m),49.63,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"ZHANG, Ziyang",M,01/01/2001,,,155,155,841,Hangzhou,CHN
Korean National Trials 2023,49.63,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Youngbeom",M,31/03/2006,,,155,156,841,Gimcheon,KOR
2023 CHN Championships,49.64,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIN, Tao",M,30/03/2001,,,157,157,841,Jinan,CHN
Japan Open 2023,49.64,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,157,158,841,Tokyo,JPN
World Aquatics Championships - Fukuoka 2023,49.64,26/07/2023,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,157,159,841,Fukuoka,JPN
Chinese Spring National Championships (50m),49.64,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,157,160,841,Hangzhou,CHN
2023 JPN Championships,49.64,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"ISHIZAKI, Keisuke",M,06/08/2000,,,157,161,841,Tokyo,JPN
Japan Open 2023,49.65,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,162,162,840,Tokyo,JPN
31st Universiade  2023,49.66,05/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,163,163,840,Chengdu,CHN
SGP Championships 2023,49.66,21/06/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,163,164,840,Singapore,SGP
Inter College Swimming Championships 2023,49.67,01/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SUDA, Yusuke",M,20/09/2001,,,165,165,839,Tokyo,JPN
Inter College Swimming Championships 2023,49.67,01/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"NAITO, Hiroto",M,12/09/2002,,,165,166,839,Tokyo,JPN
2023 JPN Championships,49.67,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"ITO, Yuma",M,09/05/2000,,,165,167,839,Tokyo,JPN
Inter College Swimming Championships 2023,49.68,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,168,168,839,Tokyo,JPN
World Aquatics Championships - Fukuoka 2023,49.68,23/07/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,168,169,839,Fukuoka,JPN
32nd Southeast Asian Games 2023,49.69,06/05/2023,Men's 100m Freestyle LCM Male,VIE,Vietnam,"LUONG, Jeremie Loic Nino",M,25/07/2000,,,170,170,838,Tarlac,PHI
32nd SEA Games,49.69,06/05/2023,Men's 100m Freestyle LCM Male,VIE,Vietnam,"LUONG, Jeremie Loic Nino",M,25/07/2000,,,170,171,838,Phnom Penh,CAM
Japan Open 2023,49.70,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,172,172,838,Tokyo,JPN
Japan Open 2023,49.70,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MANO, Hidenari",M,06/07/2000,,,172,173,838,Tokyo,JPN
2023 CHN Championships,49.71,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,174,174,837,Jinan,CHN
Chinese Spring National Championships,49.71,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"FEI, Liwei",M,12/03/2003,,,174,175,837,Qingdao,CHN
2023 CHN Championships,49.72,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Mingjie",M,03/07/2003,,,176,176,837,Jinan,CHN
Chinese Spring National Championships (50m),49.72,05/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIN, Tao",M,30/03/2001,,,176,177,837,Hangzhou,CHN
53rd  SGP Age Group 2023,49.72,14/03/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"LEE, Mikkel",M,12/12/2002,,,176,178,837,Singapore,SGP
Japan Open 2023,49.73,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MURASA, Tatsuya",M,27/03/2007,,,179,179,836,Tokyo,JPN
Chinese Spring National Championships,49.73,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"YANG, Jintong",M,18/12/1998,,,179,180,836,Qingdao,CHN
Japan Open 2023,49.74,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,181,181,836,Tokyo,JPN
Chinese Spring National Championships (50m),49.74,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"JI, Yicun",M,21/02/2005,,,181,182,836,Hangzhou,CHN
Mare Nostrum Canet 2023,49.75,14/05/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,183,183,835,Canet-en-Roussillon,FRA
32nd SEA Games,49.75,10/05/2023,Men's 100m Freestyle LCM Male,THA,Thailand,"KAEWSRIYONG, Dulyawat",M,13/08/2002,,,183,184,835,Phnom Penh,CAM
Chinese Spring National Championships (50m),49.76,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"YANG, Jintong",M,18/12/1998,,,185,185,835,Hangzhou,CHN
National Games - Swimming Competition,49.77,23/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,186,186,834,Kagoshima,JPN
2023 JPN Championships,49.78,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TAKAHASHI, Kotaro",M,15/03/1994,,,187,187,834,Tokyo,JPN
Chinese Spring National Championships,49.78,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HUANG, Junyi",M,12/03/2002,,,187,188,834,Qingdao,CHN
Inter College Swimming Championships 2023,49.79,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SUDA, Yusuke",M,20/09/2001,,,189,189,833,Tokyo,JPN
National Games - Swimming Competition,49.80,23/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,190,190,833,Kagoshima,JPN
31st Universiade  2023,49.80,04/08/2023,Men's 100m Freestyle LCM Male,IND,India,"NATARAJ, Srihari",M,16/01/2001,,,190,191,833,Chengdu,CHN
2023 JPN Championships,49.80,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MANO, Hidenari",M,06/07/2000,,,190,192,833,Tokyo,JPN
2023 JPN Championships,49.80,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"NAMBA, Akira",M,23/04/1996,,,190,193,833,Tokyo,JPN
Inter College Swimming Championships 2023,49.81,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"UNO, Daichi",M,27/02/2004,,,194,194,832,Tokyo,JPN
Japan Open 2023,49.82,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"KAWANE, Masahiro",M,18/07/1999,,,195,195,832,Tokyo,JPN
Japan Open 2023,49.82,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,195,196,832,Tokyo,JPN
National Games - Swimming Competition,49.84,23/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"EHARA, Naito",M,30/07/1993,,,197,197,831,Kagoshima,JPN
Inter College Swimming Championships 2023,49.84,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SUDA, Yusuke",M,20/09/2001,,,197,198,831,Tokyo,JPN
Korean National Trials 2023,49.84,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Yooyeon",M,04/09/2000,,,197,199,831,Gimcheon,KOR
Korean National Trials 2023,49.84,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Jihun",M,15/05/2000,,,197,200,831,Gimcheon,KOR
