meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
5th Islamic Solidarity Games 2022,50.32,16/08/2022,Men's 100m Freestyle LCM Male,UZB,Uzbekistan,"TARASENKO, Aleksey",M,13/05/1999,,,146,147,810,Konya,TUR
Japan Selection Trial for 19th FINA World Championships 2022,50.32,02/03/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"KIMOTO, Kenta",M,27/09/2001,,,146,148,810,Tokyo,JPN
Korean National Trials 2022,50.33,25/03/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"CHEON, Hohyun",M,25/03/2002,,,149,149,809,Gimcheon,KOR
Japan National Championships 2022 (50m),50.34,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"NARUSHIMA, Yoshitoku",M,10/02/2005,,,150,150,809,Yokohama,JPN
Japan National Championships 2022 (50m),50.35,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"NAKAMURA, Kaito",M,14/09/1997,,,151,151,808,Yokohama,JPN
64th Malaysia Open Swimming Championships 2022,50.35,04/03/2022,Men's 100m Freestyle LCM Male,MAS,Malaysia,"KHIEW, Hoe Yean",M,02/09/2002,,,151,152,808,Kuala Lumpur,MAS
Japan High School Swimming Competition,50.36,18/08/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"MITSUNAGA, Shoon",M,28/06/2005,,,153,153,808,Kochi,JPN
5th Islamic Solidarity Games 2022,50.36,16/08/2022,Men's 100m Freestyle LCM Male,UZB,Uzbekistan,"TURSUNOV, Khurshidjon",M,05/08/1994,,,153,154,808,Konya,TUR
52nd Singapore National Age Group,50.36,16/03/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"AZMAN, Ardi",M,05/04/2003,,,153,155,808,Singapore,SGP
31st Southeast Asian Games 2022,50.37,15/05/2022,Men's 100m Freestyle LCM Male,VIE,Vietnam,"HOANG, Quy Phuoc",M,24/03/1993,,,156,156,807,Hanoi,VIE
Japan National Championships 2022 (50m),50.37,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"WATANABE, Temma",M,11/09/2002,,,156,157,807,Yokohama,JPN
36th National Games 2022,50.41,08/10/2022,Men's 100m Freestyle LCM Male,IND,India,"NATARAJ, Srihari",M,16/01/2001,,,158,158,805,Gujarat,IND
Junior Pan Pacific Swimming Championships 2022,50.42,26/08/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"SCOTT, Tatsumi",M,13/05/2004,,,159,159,805,Honolulu,USA
19th FINA World Championships Budapest 2022,50.43,21/06/2022,Men's 100m Freestyle LCM Male,VIE,Vietnam,"HOANG, Quy Phuoc",M,24/03/1993,,,160,160,804,Budapest,HUN
Japan Open (50m) 2022,50.45,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"KAI, Kousuke",M,13/01/1994,,,161,161,803,Tokyo,JPN
Japan National Championships 2022 (50m),50.45,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"NARUSHIMA, Yoshitoku",M,10/02/2005,,,161,162,803,Yokohama,JPN
31st Southeast Asian Games 2022,50.46,14/05/2022,Men's 100m Freestyle LCM Male,VIE,Vietnam,"HOANG, Quy Phuoc",M,24/03/1993,,,163,163,803,Hanoi,VIE
22nd Commonwealth Games 2022,50.47,31/07/2022,Men's 100m Freestyle LCM Male,MAS,Malaysia,"KHIEW, Hoe Yean",M,02/09/2002,,,164,164,802,Birmingham,GBR
Japan National Championships 2022 (50m),50.47,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"MANO, Hidenari",M,06/07/2000,,,164,165,802,Yokohama,JPN
8th FINA World Junior Swimming Championships 2022,50.48,30/08/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"NOH, Minkyu",M,17/09/2007,,,166,166,802,Lima,PER
Japan National Championships 2022 (50m),50.49,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"OHNISHI, Tsubasa",M,09/08/1999,,,167,167,802,Yokohama,JPN
Korean National Trials 2022,50.49,25/03/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Da San",M,29/07/1996,,,167,168,802,Gimcheon,KOR
52nd Singapore National Age Group,50.49,16/03/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"AZMAN, Ardi",M,05/04/2003,,,167,169,802,Singapore,SGP
52nd Singapore National Age Group,50.49,16/03/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,167,170,802,Singapore,SGP
Japan Open (50m) 2022,50.50,01/12/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"NOH, Minkyu",M,17/09/2007,,,171,171,801,Tokyo,JPN
Phillips 66 National Championships (50m) 2022 - Time Trial,50.50,28/07/2022,Men's 100m Freestyle LCM Male,IND,India,"ROY, Neel",M,05/10/2001,,,171,172,801,Irvine,USA
Japan National Championships 2022 (50m),50.50,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"OONUKI, Isamu",M,30/08/2000,,,171,173,801,Yokohama,JPN
French National Championships (50m),50.51,07/04/2022,Men's 100m Freestyle LCM Male,IND,India,"NATARAJ, Srihari",M,16/01/2001,,,174,174,801,Limoges,FRA
52nd Singapore National Age Group,50.52,16/03/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"LIM, Glen Jun Wei",M,28/03/2002,,,175,175,800,Singapore,SGP
19th FINA World Championships Budapest 2022,50.53,23/06/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,176,176,800,Budapest,HUN
Japan National Championships 2022 (50m),50.53,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"AMAGASAKI, Uryu",M,19/06/2001,,,176,177,800,Yokohama,JPN
Japan Open (50m) 2022,50.56,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"IMAJYOU, Takumi",M,20/08/1999,,,178,178,798,Tokyo,JPN
Kazakhstan Open Swimming Championships 2022,50.56,01/04/2022,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"VARAKIN, Alexandr",M,17/02/1996,,,178,179,798,Aktobe,KAZ
Japan Open (50m) 2022,50.57,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"KAWADA, Hiromu",M,18/08/1998,,,180,180,798,Tokyo,JPN
5th Islamic Solidarity Games 2022,50.57,13/08/2022,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,180,181,798,Konya,TUR
Japan Selection Trial for 19th FINA World Championships 2022,50.57,02/03/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"MIYAMOTO, Atsuya",M,21/04/2000,,,180,182,798,Tokyo,JPN
8th FINA World Junior Swimming Championships 2022,50.58,03/09/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"NOH, Minkyu",M,17/09/2007,,,183,183,797,Lima,PER
Japan National Championships 2022 (50m),50.58,28/04/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"TAKAHASHI, Ryuhei",M,17/11/2000,,,183,184,797,Yokohama,JPN
64th Malaysia Open Swimming Championships 2022,50.58,05/03/2022,Men's 100m Freestyle LCM Male,MAS,Malaysia,"SIM, Welson",M,29/03/1997,,,183,185,797,Kuala Lumpur,MAS
Major Games Qualifier 2023,50.59,23/11/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,186,186,797,Singapore,SGP
Japan Open (50m) 2022,50.60,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"YANAGIMOTO, Konosuke",M,24/11/2003,,,187,187,796,Tokyo,JPN
French National Championships (50m),50.61,07/04/2022,Men's 100m Freestyle LCM Male,VIE,Vietnam,"LUONG, Jeremie Loic Nino",M,25/07/2000,,,188,188,796,Limoges,FRA
64th Malaysia Open Swimming Championships 2022,50.61,04/03/2022,Men's 100m Freestyle LCM Male,MAS,Malaysia,"KHIEW, Hoe Yean",M,02/09/2002,,,188,189,796,Kuala Lumpur,MAS
Japan Open (50m) 2022,50.62,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,190,190,795,Tokyo,JPN
Japan Open (50m) 2022,50.62,01/12/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HEO, Wonseo",M,04/01/1996,,,190,191,795,Tokyo,JPN
Hong Kong Open Swimming Championships 2022 (50m),50.62,20/08/2022,Men's 100m Freestyle LCM Male,HKG,"Hong Kong, China","CHEUK, Ming Ho",M,18/05/2002,,,190,192,795,Hong Kong,HKG
Japan Open (50m) 2022,50.63,01/12/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"HASUNUMA, Ryosuke",M,29/01/2005,,,193,193,795,Tokyo,JPN
Phillips 66 National Championships (50m) 2022 - Time Trial,50.63,29/07/2022,Men's 100m Freestyle LCM Male,IND,India,"ROY, Neel",M,05/10/2001,,,193,194,795,Irvine,USA
5th Islamic Solidarity Games 2022,50.64,13/08/2022,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,195,195,794,Konya,TUR
Korean National Trials 2022,50.64,25/03/2022,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Jinwon",M,05/06/2000,,,195,196,794,Gimcheon,KOR
22nd Commonwealth Games 2022,50.65,30/07/2022,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,197,197,794,Birmingham,GBR
Japan Selection Trial for 19th FINA World Championships 2022,50.65,02/03/2022,Men's 100m Freestyle LCM Male,JPN,Japan,"AMAGASAKI, Uryu",M,19/06/2001,,,197,198,794,Tokyo,JPN
19th FINA World Championships Budapest 2022,50.67,21/06/2022,Men's 100m Freestyle LCM Male,KUW,Kuwait,"ABDULRAZZAQ, Waleed",M,27/03/1998,,,199,199,793,Budapest,HUN
19th FINA World Championships Budapest 2022,50.67,18/06/2022,Men's 100m Freestyle LCM Male,THA,Thailand,"KAEWSRIYONG, Dulyawat",M,13/08/2002,,,199,200,793,Budapest,HUN
